"beta.D","se.D","low.D","high.D","p.D","model.betas.D","or.D","or.se.D","or.low.D","or.high.D","model.or.D","eff.D","eff.high.D","eff.low.D","model.effectiveness.D","beta.O","se.O","low.O","high.O","p.O","model.betas.O","or.O","or.se.O","or.low.O","or.high.O","model.or.O","eff.O","eff.high.O","eff.low.O","model.effectiveness.O","model.ctool.version","model.age.filter","model.input.file","model.input.horizon","model.mode","model.calculated.at"
-5.26617877844148,0.115483147210864,-5.49956283529217,-5.04639324192278,0,"-5.27 (-5.5, -5.05)",0.00516330304933618,1.12241559855548,0.00408855842128038,0.00643249210015894,"0.01 (0, 0.01)",0.994836696950664,0.99591144157872,0.993567507899841,"0.99 (0.99, 1)",-8.34173177293116,1.03321926880822,-11.2391771103867,-6.76422766474143,6.82916738430904e-16,"-8.34 (-11.24, -6.76)",0.000238359201293765,2.81009774884992,1.3148838761019e-05,0.00115433868655335,"0 (0, 0)",0.999761640798706,0.999986851161239,0.998845661313447,"1 (1, 1)","version 21","Study period: 2021-12-07 to 2022-02-15","Input ../../../bisop_bi/data/data_20220215.csv","Age filter: 0-650","D","2022-02-17 12:34:32"
-1.56926508500008,0.1835936285215,-1.94767574933106,-1.22570443676395,1.25791924455389e-17,"-1.57 (-1.95, -1.23)",0.208198134078569,1.20152745738476,0.142605136782785,0.293550839468482,"0.21 (0.14, 0.29)",0.791801865921431,0.857394863217215,0.706449160531518,"0.79 (0.71, 0.86)",-20.3858404483468,3229.72472610507,-2265.26240862338,-2202.26089155159,0.9949638310606,"-20.39 (-2265.26, -2202.26)",1.40133504892088e-09,Inf,0,0,"0 (0, 0)",0.999999998598665,1,1,"1 (1, 1)","version 21","Study period: 2021-12-07 to 2022-02-15","Input ../../../bisop_bi/data/data_20220215.csv","Age filter: 0-650","D","2022-02-17 12:34:32"
-0.688649369568129,0.426711880138186,-1.63866107857877,0.0637533529494513,0.106559761889549,"-0.69 (-1.64, 0.06)",0.502253970663045,1.53221113765989,0.194239940277469,1.06582948264081,"0.5 (0.19, 1.07)",0.497746029336955,0.805760059722531,-0.0658294826408139,"0.5 (-0.07, 0.81)",-1.30148465276756,0.772792122815801,-3.17326280002324,0.0207391743708947,0.0921559839019369,"-1.3 (-3.17, 0.02)",0.272127478161101,2.16580501297441,0.0418667719025555,1.02095572548731,"0.27 (0.04, 1.02)",0.727872521838899,0.958133228097445,-0.0209557254873067,"0.73 (-0.02, 0.96)","version 21","Study period: 2021-12-07 to 2022-02-15","Input ../../../bisop_bi/data/data_20220215.csv","Age filter: 0-650","D","2022-02-17 12:34:32"
-0.980383222895991,0.390099237311734,-1.84347585856501,-0.291141124229606,0.0119653815641922,"-0.98 (-1.84, -0.29)",0.375167298600734,1.47712737275904,0.158266357469252,0.747410192887341,"0.38 (0.16, 0.75)",0.624832701399266,0.841733642530748,0.252589807112659,"0.62 (0.25, 0.84)",-17.6946375779814,3775.9476527536,-1698.82555460889,-9654.00986859975,0.996261011073721,"-17.69 (-1698.83, -9654.01)",2.06688608099524e-08,Inf,0,0,"0 (0, 0)",0.999999979331139,1,1,"1 (1, 1)","version 21","Study period: 2021-12-07 to 2022-02-15","Input ../../../bisop_bi/data/data_20220215.csv","Age filter: 0-650","D","2022-02-17 12:34:32"
-1.01060709116928,0.0811933556402081,-1.17120539532589,-0.852790207502588,1.4534911716871e-35,"-1.01 (-1.17, -0.85)",0.363997932549979,1.08458058606736,0.309993051792756,0.426224017820284,"0.36 (0.31, 0.43)",0.636002067450021,0.690006948207244,0.573775982179715,"0.64 (0.57, 0.69)",-1.11481739776569,0.50552874807603,-2.17915345201208,-0.15747429845256,0.0274365388410347,"-1.11 (-2.18, -0.16)",0.327975162429448,1.65786188003311,0.113137266237436,0.854298770126689,"0.33 (0.11, 0.85)",0.672024837570552,0.886862733762564,0.145701229873311,"0.67 (0.15, 0.89)","version 21","Study period: 2021-12-07 to 2022-02-15","Input ../../../bisop_bi/data/data_20220215.csv","Age filter: 0-650","D","2022-02-17 12:34:32"
-0.250253778337788,0.296038394644268,-0.878424026862401,0.291455716770344,0.397919748351498,"-0.25 (-0.88, 0.29)",0.778603165379814,1.34452177827644,0.415437113775387,1.3383743646388,"0.78 (0.42, 1.34)",0.221396834620186,0.584562886224613,-0.338374364638803,"0.22 (-0.34, 0.58)",-17.2298857303459,8141.5296192119,-2375.45663056616,-21073.3737004779,0.998311441437934,"-17.23 (-2375.46, -21073.37)",3.28969552073804e-08,Inf,0,0,"0 (0, 0)",0.999999967103045,1,1,"1 (1, 1)","version 21","Study period: 2021-12-07 to 2022-02-15","Input ../../../bisop_bi/data/data_20220215.csv","Age filter: 0-650","D","2022-02-17 12:34:32"
-17.3747646439642,5968.90626650266,NA,382.970749238434,0.99767745776854,"-17.37 (NA, 382.97)",2.8460045545158e-08,Inf,NA,2.09934166227018e+166,"0 (NA, 2.09934166227018e+166)",0.999999971539954,NA,-2.09934166227018e+166,"1 (-2.09934166227018e+166, NA)",-17.1306015923636,9709.61185433374,-3001.32168529637,-25252.5236032086,0.998592298472694,"-17.13 (-3001.32, -25252.52)",3.63307410796013e-08,Inf,0,0,"0 (0, 0)",0.999999963669259,1,1,"1 (1, 1)","version 21","Study period: 2021-12-07 to 2022-02-15","Input ../../../bisop_bi/data/data_20220215.csv","Age filter: 0-650","D","2022-02-17 12:34:32"
-0.930419995810722,0.511374727292934,-2.11615105568654,-0.0577903012696886,0.0688430285213663,"-0.93 (-2.12, -0.06)",0.394388034260212,1.6675820905198,0.120494513803863,0.943847850381907,"0.39 (0.12, 0.94)",0.605611965739788,0.879505486196137,0.0561521496180927,"0.61 (0.06, 0.88)",-17.1201768218287,2444.0467124466,-853.190311231427,-7727.36243716863,0.994410985279058,"-17.12 (-853.19, -7727.36)",3.67114617335251e-08,Inf,0,0,"0 (0, 0)",0.999999963288538,1,1,"1 (1, 1)","version 21","Study period: 2021-12-07 to 2022-02-15","Input ../../../bisop_bi/data/data_20220215.csv","Age filter: 0-650","D","2022-02-17 12:34:32"
-17.046954674679,293.940231773722,-256.92001737071,-236.419923622573,0.95375290680614,"-17.05 (-256.92, -236.42)",3.95004143714057e-08,4.53545297801721e+127,2.6366602108283e-112,2.10926797457708e-103,"0 (0, 0)",0.999999960499586,1,1,"1 (1, 1)",-16.4752621596889,1615.1115019188,-603.665560137608,-5883.80150838813,0.991861162942179,"-16.48 (-603.67, -5883.8)",6.99655989204457e-08,Inf,6.78232063424354e-263,0,"0 (0, 0)",0.999999930034401,1,1,"1 (1, 1)","version 21","Study period: 2021-12-07 to 2022-02-15","Input ../../../bisop_bi/data/data_20220215.csv","Age filter: 0-650","D","2022-02-17 12:34:32"
-16.8030255699595,336.295917383445,-366.54629053925,-311.825889039517,0.960150279284451,"-16.8 (-366.55, -311.83)",5.04125557959529e-08,1.12579990122979e+146,6.4709591274958e-160,3.76475809304863e-136,"0 (0, 0)",0.999999949587444,1,1,"1 (1, 1)",-16.1191405061577,1900.547373546,NA,101.149320625674,0.993232971020005,"-16.12 (NA, 101.15)",9.98955690471735e-08,Inf,NA,8.48382684526203e+43,"0 (NA, 8.48382684526203e+43)",0.999999900104431,NA,-8.48382684526203e+43,"1 (-8.48382684526203e+43, NA)","version 21","Study period: 2021-12-07 to 2022-02-15","Input ../../../bisop_bi/data/data_20220215.csv","Age filter: 0-650","D","2022-02-17 12:34:32"
3.59727627199426,0.115375277660989,3.37730384595734,3.83012522953673,2.05775338203206e-213,"3.6 (3.38, 3.83)",36.4986864399489,1.12229453061998,29.2916896458307,46.0683069857398,"36.5 (29.29, 46.07)",-35.4986864399489,-28.2916896458307,-45.0683069857398,"-35.5 (-45.07, -28.29)",5.33560930868368,1.02979047214911,3.75135640687063,8.22785168172308,2.20395328801244e-07,"5.34 (3.75, 8.23)",207.5992022761,2.80047899487633,42.5787970215112,3743.78227073741,"207.6 (42.58, 3743.78)",-206.5992022761,-41.5787970215112,-3742.78227073741,"-206.6 (-3742.78, -41.58)","version 21","Study period: 2021-12-07 to 2022-02-15","Input ../../../bisop_bi/data/data_20220215.csv","Age filter: 0-650","D","2022-02-17 12:34:32"
-0.331353695689378,0.0733430808917589,-0.475211319273408,-0.187619223063499,6.24680675690013e-06,"-0.33 (-0.48, -0.19)",0.717951187886859,1.076099662823,0.621753654051165,0.828930284680935,"0.72 (0.62, 0.83)",0.282048812113141,0.378246345948835,0.171069715319065,"0.28 (0.17, 0.38)",-0.482363811098299,0.456968146219565,-1.40454824947931,0.41424754458197,0.29116276753608,"-0.48 (-1.4, 0.41)",0.617322432153739,1.57927857745516,0.245477926189284,1.51323167282595,"0.62 (0.25, 1.51)",0.382677567846261,0.754522073810716,-0.513231672825947,"0.38 (-0.51, 0.75)","version 21","Study period: 2021-12-07 to 2022-02-15","Input ../../../bisop_bi/data/data_20220215.csv","Age filter: 0-650","D","2022-02-17 12:34:32"
